A: Man and his occupations    
B7	F3373	996211	󳍳
B7A	F3374	996212	󳍴
B7B	F3375	996213	󳍵
B7C	F3376	996214	󳍶
B7D	F3377	996215	󳍷
B7E	F3378	996216	󳍸
B7F	F3379	996217	󳍹
B7G	F337A	996218	󳍺
B7H	F337B	996219	󳍻
B7I	F337C	996220	󳍼
B7J	F337D	996221	󳍽
B7K	F337E	996222	󳍾
B8	F337F	996223	󳍿
B8A	F3380	996224	󳎀
B8B	F3381	996225	󳎁
B8C	F3382	996226	󳎂
B8D	F3383	996227	󳎃
B8E	F3384	996228	󳎄
B8F	F3385	996229	󳎅
B8G	F3386	996230	󳎆
B8H	F3387	996231	󳎇
B8I	F3388	996232	󳎈
B9	F3389	996233	󳎉
B10	F338A	996234	󳎊
B11	F338B	996235	󳎋
B12	F338C	996236	󳎌
B13	F338D	996237	󳎍
B13A	F338E	996238	󳎎
B14	F338F	996239	󳎏
B15	F3390	996240	󳎐
B15A	F3391	996241	󳎑
B16	F3392	996242	󳎒
B17	F3393	996243	󳎓
B18	F3394	996244	󳎔
B18A	F3395	996245	󳎕
B19	F3396	996246	󳎖
B19A	F3397	996247	󳎗
B20	F3398	996248	󳎘
B21	F3399	996249	󳎙
B21A	F339A	996250	󳎚
B21B	F339B	996251	󳎛
B21C	F339C	996252	󳎜
B21D	F339D	996253	󳎝
B21E	F339E	996254	󳎞
B22	F339F	996255	󳎟
B23	F33A0	996256	󳎠
B23A	F33A1	996257	󳎡
B23B	F33A2	996258	󳎢
B23C	F33A3	996259	󳎣
B23D	F33A4	996260	󳎤
B23E	F33A5	996261	󳎥
B23F	F33A6	996262	󳎦
B24	F33A7	996263	󳎧
B24A	F33A8	996264	󳎨
B25	F33A9	996265	󳎩
B26	F33AA	996266	󳎪
B27	F33AB	996267	󳎫
B28	F33AC	996268	󳎬
B29	F33AD	996269	󳎭
B30	F33AE	996270	󳎮
B31	F33AF	996271	󳎯
B32	F33B0	996272	󳎰
B33	F33B1	996273	󳎱
B34	F33B2	996274	󳎲
B35	F33B3	996275	󳎳
B36	F33B4	996276	󳎴
B36A	F33B5	996277	󳎵
B36B	F33B6	996278	󳎶
B37	F33B7	996279	󳎷
B38	F33B8	996280	󳎸
B38A	F33B9	996281	󳎹
B39	F33BA	996282	󳎺
B39A	F33BB	996283	󳎻
B40	F33BC	996284	󳎼
B41	F33BD	996285	󳎽
B42	F33BE	996286	󳎾
B42A	F33BF	996287	󳎿
B43	F33C0	996288	󳏀
B44	F33C1	996289	󳏁
B45	F33C2	996290	󳏂
B45A	F33C3	996291	󳏃
B45B	F33C4	996292	󳏄
B46	F33C5	996293	󳏅
B47	F33C6	996294	󳏆
B48	F33C7	996295	󳏇
B48A	F33C8	996296	󳏈
B49	F33C9	996297	󳏉
B49A	F33CA	996298	󳏊
B49B	F33CB	996299	󳏋
B50	F33CC	996300	󳏌
B51	F33CD	996301	󳏍
B52	F33CE	996302	󳏎
B53	F33CF	996303	󳏏
B54	F33D0	996304	󳏐
B55	F33D1	996305	󳏑
B56	F33D2	996306	󳏒
B56A	F33D3	996307	󳏓
B56B	F33D4	996308	󳏔
B57	F33D5	996309	󳏕
B58	F33D6	996310	󳏖
B59	F33D7	996311	󳏗
B60	F33D8	996312	󳏘
B61	F33D9	996313	󳏙
B62	F33DA	996314	󳏚
B63	F33DB	996315	󳏛
B64	F33DC	996316	󳏜
B65	F33DD	996317	󳏝
B65A	F33DE	996318	󳏞
B66	F33DF	996319	󳏟
B67	F33E0	996320	󳏠
B68	F33E1	996321	󳏡
B69	F33E2	996322	󳏢
B70	F33E3	996323	󳏣
B71	F33E4	996324	󳏤
B72	F33E5	996325	󳏥
B73	F33E6	996326	󳏦
B74	F33E7	996327	󳏧
B75	F33E8	996328	󳏨
B76	F33E9	996329	󳏩
B77	F33EA	996330	󳏪
B77A	F33EB	996331	󳏫
B78	F33EC	996332	󳏬
B79	F33ED	996333	󳏭
B80	F33EE	996334	󳏮
B80A	F33EF	996335	󳏯
B81	F33F0	996336	󳏰
B82	F33F1	996337	󳏱
B83	F33F2	996338	󳏲
B84	F33F3	996339	󳏳
B85	F33F4	996340	󳏴
B86	F33F5	996341	󳏵
B87	F33F6	996342	󳏶
B88	F33F7	996343	󳏷
B89	F33F8	996344	󳏸
B90	F33F9	996345	󳏹
B91	F33FA	996346	󳏺
B92	F33FB	996347	󳏻
B93	F33FC	996348	󳏼
B94	F33FD	996349	󳏽
B95	F33FE	996350	󳏾
B96	F33FF	996351	󳏿
B97	F3400	996352	󳐀
B98	F3401	996353	󳐁
B99	F3402	996354	󳐂
B100	F3403	996355	󳐃
B101	F3404	996356	󳐄
B102	F3405	996357	󳐅
B102A	F3406	996358	󳐆
B103	F3407	996359	󳐇
B104	F3408	996360	󳐈
B105	F3409	996361	󳐉
B106	F340A	996362	󳐊
C: Anthropomorphic Deities    
C1	F340B	996363	󳐋
C1A	F340C	996364	󳐌
C1B	F340D	996365	󳐍
C1D	F340E	996366	󳐎
C2	F340F	996367	󳐏
C2A	F3410	996368	󳐐
C2B	F3411	996369	󳐑
C2C	F3412	996370	󳐒
C2D	F3413	996371	󳐓
C2E	F3414	996372	󳐔
C2F	F3415	996373	󳐕
C2G	F3416	996374	󳐖
C2H	F3417	996375	󳐗
C2I	F3418	996376	󳐘
C2J	F3419	996377	󳐙
C2K	F341A	996378	󳐚
C3	F341B	996379	󳐛
C3A	F341C	996380	󳐜
C3B	F341D	996381	󳐝
C3C	F341E	996382	󳐞
C3D	F341F	996383	󳐟
C4	F3420	996384	󳐠
C4A	F3421	996385	󳐡
C4B	F3422	996386	󳐢
C4C	F3423	996387	󳐣
C4D	F3424	996388	󳐤
C4E	F3425	996389	󳐥
C4F	F3426	996390	󳐦
C4G	F3427	996391	󳐧
C4H	F3428	996392	󳐨
C4I	F3429	996393	󳐩
C4J	F342A	996394	󳐪
C5	F342B	996395	󳐫
C6	F342C	996396	󳐬
C6A	F342D	996397	󳐭
C6B	F342E	996398	󳐮
C6C	F342F	996399	󳐯
C6D	F3430	996400	󳐰
C6E	F3431	996401	󳐱
C6F	F3432	996402	󳐲
C6G	F3433	996403	󳐳
C7	F3434	996404	󳐴
C7A	F3435	996405	󳐵
C7B	F3436	996406	󳐶
C7C	F3437	996407	󳐷
C7D	F3438	996408	󳐸
C7E	F3439	996409	󳐹
C7F	F343A	996410	󳐺
C8	F343B	996411	󳐻
C8A	F343C	996412	󳐼
C9	F343D	996413	󳐽
C9A	F343E	996414	󳐾
C9B	F343F	996415	󳐿
C9C	F3440	996416	󳑀
C9D	F3441	996417	󳑁
C9E	F3442	996418	󳑂
C9F	F3443	996419	󳑃
C9G	F3444	996420	󳑄
C9H	F3445	996421	󳑅
C9I	F3446	996422	󳑆
C9J	F3447	996423	󳑇
C9K	F3448	996424	󳑈
C9L	F3449	996425	󳑉
C9M	F344A	996426	󳑊
C10	F344B	996427	󳑋
C10A	F344C	996428	󳑌
C10B	F344D	996429	󳑍
C10C	F344E	996430	󳑎
C10D	F344F	996431	󳑏
C10E	F3450	996432	󳑐
C10F	F3451	996433	󳑑
C10G	F3452	996434	󳑒
C11	F3453	996435	󳑓
C11B	F3454	996436	󳑔
C11C	F3455	996437	󳑕
C11D	F3456	996438	󳑖
C11E	F3457	996439	󳑗
C11G	F3458	996440	󳑘
C11H	F3459	996441	󳑙
C11I	F345A	996442	󳑚
C11J	F345B	996443	󳑛
C11K	F345C	996444	󳑜
C11L	F345D	996445	󳑝
C12	F345E	996446	󳑞
C12A	F345F	996447	󳑟
C12B	F3460	996448	󳑠
C12C	F3461	996449	󳑡
C12D	F3462	996450	󳑢
C12E	F3463	996451	󳑣
C12F	F3464	996452	󳑤
C12G	F3465	996453	󳑥
C12H	F3466	996454	󳑦
C12I	F3467	996455	󳑧
C12J	F3468	996456	󳑨
C12K	F3469	996457	󳑩
C12L	F346A	996458	󳑪
C12M	F346B	996459	󳑫
C13	F346C	996460	󳑬
C14	F346D	996461	󳑭
C14A	F346E	996462	󳑮
C15	F346F	996463	󳑯
C16	F3470	996464	󳑰
C17	F3471	996465	󳑱
C17A	F3472	996466	󳑲
C17B	F3473	996467	󳑳
C17C	F3474	996468	󳑴
C17D	F3475	996469	󳑵
C18	F3476	996470	󳑶
C18A	F3477	996471	󳑷
C18B	F3478	996472	󳑸
C18C	F3479	996473	󳑹
C18D	F347A	996474	󳑺
C18E	F347B	996475	󳑻
C18F	F347C	996476	󳑼
C18G	F347D	996477	󳑽
C19	F347E	996478	󳑾
C19A	F347F	996479	󳑿
C19B	F3480	996480	󳒀
C19C	F3481	996481	󳒁
C20	F3482	996482	󳒂
C20A	F3483	996483	󳒃
C20B	F3484	996484	󳒄
C21	F3485	996485	󳒅
C21A	F3486	996486	󳒆
C21B	F3487	996487	󳒇
C22	F3488	996488	󳒈
C22A	F3489	996489	󳒉
C22B	F348A	996490	󳒊
C22C	F348B	996491	󳒋
C22D	F348C	996492	󳒌
C22E	F348D	996493	󳒍
C22F	F348E	996494	󳒎
C22G	F348F	996495	󳒏
C22H	F3490	996496	󳒐
C22I	F3491	996497	󳒑
C23	F3492	996498	󳒒
C23A	F3493	996499	󳒓
C24	F3494	996500	󳒔
C25	F3495	996501	󳒕
C25A	F3496	996502	󳒖
C26	F3497	996503	󳒗
C26A	F3498	996504	󳒘
C26B	F3499	996505	󳒙
C27	F349A	996506	󳒚
C27A	F349B	996507	󳒛
C27B	F349C	996508	󳒜
C27C	F349D	996509	󳒝
C27D	F349E	996510	󳒞
C28	F349F	996511	󳒟
C29	F34A0	996512	󳒠
C30	F34A1	996513	󳒡
C30A	F34A2	996514	󳒢
C31	F34A3	996515	󳒣
C32	F34A4	996516	󳒤
C32A	F34A5	996517	󳒥
C32B	F34A6	996518	󳒦
C33	F34A7	996519	󳒧
C33A	F34A8	996520	󳒨
C34	F34A9	996521	󳒩
C35	F34AA	996522	󳒪
C35A	F34AB	996523	󳒫
C36	F34AC	996524	󳒬
C37	F34AD	996525	󳒭
C38	F34AE	996526	󳒮
C38B	F34AF	996527	󳒯
C39	F34B0	996528	󳒰
C39A	F34B1	996529	󳒱
C39B	F34B2	996530	󳒲
C39C	F34B3	996531	󳒳
C39D	F34B4	996532	󳒴
C39E	F34B5	996533	󳒵
C39F	F34B6	996534	󳒶
C39G	F34B7	996535	󳒷
C39H	F34B8	996536	󳒸
C40	F34B9	996537	󳒹
C41	F34BA	996538	󳒺
C42	F34BB	996539	󳒻
C43	F34BC	996540	󳒼
C43A	F34BD	996541	󳒽
C43B	F34BE	996542	󳒾
C43C	F34BF	996543	󳒿
C43D	F34C0	996544	󳓀
C43E	F34C1	996545	󳓁
C43F	F34C2	996546	󳓂
C43G	F34C3	996547	󳓃
C43H	F34C4	996548	󳓄
C44	F34C5	996549	󳓅
C45	F34C6	996550	󳓆
C45A	F34C7	996551	󳓇
C46	F34C8	996552	󳓈
C46A	F34C9	996553	󳓉
C46B	F34CA	996554	󳓊
C46C	F34CB	996555	󳓋
C47	F34CC	996556	󳓌
C48	F34CD	996557	󳓍
C49	F34CE	996558	󳓎
C49A	F34CF	996559	󳓏
C49B	F34D0	996560	󳓐
C50	F34D1	996561	󳓑
C50A	F34D2	996562	󳓒
C50B	F34D3	996563	󳓓
C51	F34D4	996564	󳓔
C52	F34D5	996565	󳓕
C52A	F34D6	996566	󳓖
C52B	F34D7	996567	󳓗
C52C	F34D8	996568	󳓘
C52D	F34D9	996569	󳓙
C53	F34DA	996570	󳓚
C53A	F34DB	996571	󳓛
C53B	F34DC	996572	󳓜
C53C	F34DD	996573	󳓝
C54	F34DE	996574	󳓞
C55	F34DF	996575	󳓟
C56	F34E0	996576	󳓠
C56A	F34E1	996577	󳓡
C57	F34E2	996578	󳓢
C58	F34E3	996579	󳓣
C59	F34E4	996580	󳓤
C59A	F34E5	996581	󳓥
C59B	F34E6	996582	󳓦
C59C	F34E7	996583	󳓧
C60	F34E8	996584	󳓨
C61	F34E9	996585	󳓩
C61A	F34EA	996586	󳓪
C62	F34EB	996587	󳓫
C63	F34EC	996588	󳓬
C64	F34ED	996589	󳓭
C64A	F34EE	996590	󳓮
C65	F34EF	996591	󳓯
C65A	F34F0	996592	󳓰
C66	F34F1	996593	󳓱
C67	F34F2	996594	󳓲
C68	F34F3	996595	󳓳
C69	F34F4	996596	󳓴
C69A	F34F5	996597	󳓵
C70	F34F6	996598	󳓶
C71	F34F7	996599	󳓷
C71A	F34F8	996600	󳓸
C72	F34F9	996601	󳓹
C73	F34FA	996602	󳓺
C74	F34FB	996603	󳓻
C75	F34FC	996604	󳓼
C76	F34FD	996605	󳓽
C76A	F34FE	996606	󳓾
C77	F34FF	996607	󳓿
C77A	F3500	996608	󳔀
C78	F3501	996609	󳔁
C78A	F3502	996610	󳔂
C78B	F3503	996611	󳔃
C78C	F3504	996612	󳔄
C78D	F3505	996613	󳔅
C78E	F3506	996614	󳔆
C78F	F3507	996615	󳔇
C78G	F3508	996616	󳔈
C79	F3509	996617	󳔉
C80	F350A	996618	󳔊
C81	F350B	996619	󳔋
C82	F350C	996620	󳔌
C84	F350D	996621	󳔍
C87	F350E	996622	󳔎
C88	F350F	996623	󳔏
C89	F3510	996624	󳔐
C90	F3511	996625	󳔑
C91	F3512	996626	󳔒
C91A	F3513	996627	󳔓
C91B	F3514	996628	󳔔
C92	F3515	996629	󳔕
C92A	F3516	996630	󳔖
C92B	F3517	996631	󳔗
C93	F3518	996632	󳔘
C94	F3519	996633	󳔙
C94A	F351A	996634	󳔚
C95	F351B	996635	󳔛
C95A	F351C	996636	󳔜
C96	F351D	996637	󳔝
C97	F351E	996638	󳔞
C98	F351F	996639	󳔟
C98A	F3520	996640	󳔠
C98B	F3521	996641	󳔡
C98C	F3522	996642	󳔢
C98D	F3523	996643	󳔣
C98E	F3524	996644	󳔤
C98F	F3525	996645	󳔥
C99	F3526	996646	󳔦
C99A	F3527	996647	󳔧
C99B	F3528	996648	󳔨
C100	F3529	996649	󳔩
C101	F352A	996650	󳔪
C101A	F352B	996651	󳔫
C102	F352C	996652	󳔬
C102A	F352D	996653	󳔭
C102B	F352E	996654	󳔮
C102C	F352F	996655	󳔯
C102D	F3530	996656	󳔰
C102E	F3531	996657	󳔱
C102F	F3532	996658	󳔲
C102G	F3533	996659	󳔳
C103	F3534	996660	󳔴
C104	F3535	996661	󳔵
C104A	F3536	996662	󳔶
C104B	F3537	996663	󳔷
C104C	F3538	996664	󳔸
C104D	F3539	996665	󳔹
C105	F353A	996666	󳔺
C105A	F353B	996667	󳔻
C105B	F353C	996668	󳔼
C105C	F353D	996669	󳔽
C105D	F353E	996670	󳔾
C105E	F353F	996671	󳔿
C106	F3540	996672	󳕀
C106A	F3541	996673	󳕁
C106B	F3542	996674	󳕂
C107	F3543	996675	󳕃
C107A	F3544	996676	󳕄
C108	F3545	996677	󳕅
C108A	F3546	996678	󳕆
C109	F3547	996679	󳕇
C109A	F3548	996680	󳕈
C110	F3549	996681	󳕉
C111	F354A	996682	󳕊
C111A	F354B	996683	󳕋
C111B	F354C	996684	󳕌
C111C	F354D	996685	󳕍
C112	F354E	996686	󳕎
C113	F354F	996687	󳕏
C113A	F3550	996688	󳕐
C114	F3551	996689	󳕑
C114A	F3552	996690	󳕒
C115	F3553	996691	󳕓
C115A	F3554	996692	󳕔
C116	F3555	996693	󳕕
C116A	F3556	996694	󳕖
C116B	F3557	996695	󳕗
C117	F3558	996696	󳕘
C118	F3559	996697	󳕙
C118A	F355A	996698	󳕚
C119	F355B	996699	󳕛
C119A	F355C	996700	󳕜
C119B	F355D	996701	󳕝
C120	F355E	996702	󳕞
C121	F355F	996703	󳕟
C122	F3560	996704	󳕠
C123	F3561	996705	󳕡
C124	F3562	996706	󳕢
C125	F3563	996707	󳕣
C125A	F3564	996708	󳕤
C125B	F3565	996709	󳕥
C126	F3566	996710	󳕦
C126A	F3567	996711	󳕧
C127	F3568	996712	󳕨
C128	F3569	996713	󳕩
C129	F356A	996714	󳕪
C130	F356B	996715	󳕫
C131	F356C	996716	󳕬
C132	F356D	996717	󳕭
C132A	F356E	996718	󳕮
C133	F356F	996719	󳕯
C134	F3570	996720	󳕰
C135	F3571	996721	󳕱
C136	F3572	996722	󳕲
C137	F3573	996723	󳕳
C138	F3574	996724	󳕴
C138A	F3575	996725	󳕵
C138B	F3576	996726	󳕶
C138C	F3577	996727	󳕷
C138D	F3578	996728	󳕸
C139	F3579	996729	󳕹
C140	F357A	996730	󳕺
C140A	F357B	996731	󳕻
C141	F357C	996732	󳕼
C144	F357D	996733	󳕽
C145	F357E	996734	󳕾
C146	F357F	996735	󳕿
C147	F3580	996736	󳖀
C148	F3581	996737	󳖁
C148A	F3582	996738	󳖂
C149	F3583	996739	󳖃
C149A	F3584	996740	󳖄
C150	F3585	996741	󳖅
C151	F3586	996742	󳖆
C151A	F3587	996743	󳖇
C152	F3588	996744	󳖈
C153	F3589	996745	󳖉
C153A	F358A	996746	󳖊
C154	F358B	996747	󳖋
C155	F358C	996748	󳖌
C155A	F358D	996749	󳖍
C155B	F358E	996750	󳖎
C156	F358F	996751	󳖏
C157	F3590	996752	󳖐
C158	F3591	996753	󳖑
C159	F3592	996754	󳖒
C159A	F3593	996755	󳖓
C159B	F3594	996756	󳖔
C159C	F3595	996757	󳖕
C159D	F3596	996758	󳖖
C159E	F3597	996759	󳖗
C159F	F3598	996760	󳖘
C159G	F3599	996761	󳖙
C159H	F359A	996762	󳖚
C159I	F359B	996763	󳖛
C160	F359C	996764	󳖜
C161	F359D	996765	󳖝
C161A	F359E	996766	󳖞
C162	F359F	996767	󳖟
C163	F35A0	996768	󳖠
C163A	F35A1	996769	󳖡
C164	F35A2	996770	󳖢
C164A	F35A3	996771	󳖣
C164B	F35A4	996772	󳖤
C164C	F35A5	996773	󳖥
C164D	F35A6	996774	󳖦
C164E	F35A7	996775	󳖧
C164F	F35A8	996776	󳖨
C165	F35A9	996777	󳖩
C165A	F35AA	996778	󳖪
C165B	F35AB	996779	󳖫
C165C	F35AC	996780	󳖬
C165D	F35AD	996781	󳖭
C166	F35AE	996782	󳖮
C166A	F35AF	996783	󳖯
C167	F35B0	996784	󳖰
C168	F35B1	996785	󳖱
C169	F35B2	996786	󳖲
C170	F35B3	996787	󳖳
C171	F35B4	996788	󳖴
C171A	F35B5	996789	󳖵
C172	F35B6	996790	󳖶
C173	F35B7	996791	󳖷
C174	F35B8	996792	󳖸
C175	F35B9	996793	󳖹
C175A	F35BA	996794	󳖺
C176	F35BB	996795	󳖻
C177	F35BC	996796	󳖼
C178	F35BD	996797	󳖽
C178A	F35BE	996798	󳖾
C179	F35BF	996799	󳖿
C180	F35C0	996800	󳗀
C180A	F35C1	996801	󳗁
C180B	F35C2	996802	󳗂
C180C	F35C3	996803	󳗃
C180D	F35C4	996804	󳗄
C181	F35C5	996805	󳗅
C182	F35C6	996806	󳗆
C182A	F35C7	996807	󳗇
C182B	F35C8	996808	󳗈
C183	F35C9	996809	󳗉
C183A	F35CA	996810	󳗊
C184	F35CB	996811	󳗋
C185	F35CC	996812	󳗌
C185A	F35CD	996813	󳗍
C185B	F35CE	996814	󳗎
C185C	F35CF	996815	󳗏
C185D	F35D0	996816	󳗐
C185E	F35D1	996817	󳗑
C186	F35D2	996818	󳗒
C187	F35D3	996819	󳗓
C188	F35D4	996820	󳗔
C188A	F35D5	996821	󳗕
C188B	F35D6	996822	󳗖
C188C	F35D7	996823	󳗗
C189	F35D8	996824	󳗘
C190	F35D9	996825	󳗙
C190A	F35DA	996826	󳗚
C190B	F35DB	996827	󳗛
C190C	F35DC	996828	󳗜
C190D	F35DD	996829	󳗝
C191	F35DE	996830	󳗞
C192	F35DF	996831	󳗟
C193	F35E0	996832	󳗠
C193A	F35E1	996833	󳗡
C194	F35E2	996834	󳗢
C195	F35E3	996835	󳗣
C195A	F35E4	996836	󳗤
C195B	F35E5	996837	󳗥
C196	F35E6	996838	󳗦
C196A	F35E7	996839	󳗧
C197	F35E8	996840	󳗨
C197A	F35E9	996841	󳗩
C198	F35EA	996842	󳗪
C199	F35EB	996843	󳗫
C199A	F35EC	996844	󳗬
C200	F35ED	996845	󳗭
C201	F35EE	996846	󳗮
C202	F35EF	996847	󳗯
C203	F35F0	996848	󳗰
C204	F35F1	996849	󳗱
C205	F35F2	996850	󳗲
C206	F35F3	996851	󳗳
C206A	F35F4	996852	󳗴
C207	F35F5	996853	󳗵
C208	F35F6	996854	󳗶
C209	F35F7	996855	󳗷
C210	F35F8	996856	󳗸
C211	F35F9	996857	󳗹
C212	F35FA	996858	󳗺
C213	F35FB	996859	󳗻
C214	F35FC	996860	󳗼
C214A	F35FD	996861	󳗽
C215	F35FE	996862	󳗾
C216	F35FF	996863	󳗿
C216A	F3600	996864	󳘀
C216B	F3601	996865	󳘁
C217	F3602	996866	󳘂
C218	F3603	996867	󳘃
C218A	F3604	996868	󳘄
C219	F3605	996869	󳘅
C220	F3606	996870	󳘆
C221	F3607	996871	󳘇
C221A	F3608	996872	󳘈
C222	F3609	996873	󳘉
C222A	F360A	996874	󳘊
C222B	F360B	996875	󳘋
C223	F360C	996876	󳘌
C223A	F360D	996877	󳘍
C224	F360E	996878	󳘎
C225	F360F	996879	󳘏
C226	F3610	996880	󳘐
C227	F3611	996881	󳘑
C228	F3612	996882	󳘒
C229	F3613	996883	󳘓
C230	F3614	996884	󳘔
C231	F3615	996885	󳘕
C232	F3616	996886	󳘖
C233	F3617	996887	󳘗
C233A	F3618	996888	󳘘
C233B	F3619	996889	󳘙
C233C	F361A	996890	󳘚
C234	F361B	996891	󳘛
C235	F361C	996892	󳘜
C235A	F361D	996893	󳘝
C236	F361E	996894	󳘞
C237	F361F	996895	󳘟
C238	F3620	996896	󳘠
C239	F3621	996897	󳘡
C240	F3622	996898	󳘢
C241	F3623	996899	󳘣
C242	F3624	996900	󳘤
C243	F3625	996901	󳘥
C244	F3626	996902	󳘦
C245	F3627	996903	󳘧
C246	F3628	996904	󳘨
C247	F3629	996905	󳘩
C248	F362A	996906	󳘪
C249	F362B	996907	󳘫
C250	F362C	996908	󳘬
C251	F362D	996909	󳘭
C252	F362E	996910	󳘮
C253	F362F	996911	󳘯
C254	F3630	996912	󳘰
C255	F3631	996913	󳘱
C255A	F3632	996914	󳘲
C255B	F3633	996915	󳘳
C255C	F3634	996916	󳘴
C256	F3635	996917	󳘵
C257	F3636	996918	󳘶
C258	F3637	996919	󳘷
C258A	F3638	996920	󳘸
C259	F3639	996921	󳘹
C260	F363A	996922	󳘺
C261	F363B	996923	󳘻
C262	F363C	996924	󳘼
C262A	F363D	996925	󳘽
C263	F363E	996926	󳘾
C264	F363F	996927	󳘿
C265	F3640	996928	󳙀
C265A	F3641	996929	󳙁
C266	F3642	996930	󳙂
C267	F3643	996931	󳙃
C268	F3644	996932	󳙄
C268A	F3645	996933	󳙅
C268B	F3646	996934	󳙆
C268C	F3647	996935	󳙇
C268D	F3648	996936	󳙈
C268E	F3649	996937	󳙉
C268F	F364A	996938	󳙊
C268G	F364B	996939	󳙋
C268H	F364C	996940	󳙌
C268I	F364D	996941	󳙍
C269	F364E	996942	󳙎
C270	F364F	996943	󳙏
C271	F3650	996944	󳙐
C272	F3651	996945	󳙑
C273	F3652	996946	󳙒
C274	F3653	996947	󳙓
C274A	F3654	996948	󳙔
C274B	F3655	996949	󳙕
C275	F3656	996950	󳙖
C275A	F3657	996951	󳙗
C275B	F3658	996952	󳙘
C276	F3659	996953	󳙙
C277	F365A	996954	󳙚
C278	F365B	996955	󳙛
C279	F365C	996956	󳙜
C280	F365D	996957	󳙝
C281	F365E	996958	󳙞
C282	F365F	996959	󳙟
C283	F3660	996960	󳙠
C284	F3661	996961	󳙡
C285	F3662	996962	󳙢
C286	F3663	996963	󳙣
C287	F3664	996964	󳙤
C289	F3665	996965	󳙥
C290	F3666	996966	󳙦
C291	F3667	996967	󳙧
C292	F3668	996968	󳙨
C293	F3669	996969	󳙩
C295	F366A	996970	󳙪
C296	F366B	996971	󳙫
C297	F366C	996972	󳙬
C298	F366D	996973	󳙭
C299	F366E	996974	󳙮
C300	F366F	996975	󳙯
C301	F3670	996976	󳙰
C302	F3671	996977	󳙱
C303	F3672	996978	󳙲
C304	F3673	996979	󳙳
C305	F3674	996980	󳙴
C306	F3675	996981	󳙵
C307	F3676	996982	󳙶
C308	F3677	996983	󳙷
C309	F3678	996984	󳙸
C310	F3679	996985	󳙹
C311	F367A	996986	󳙺
C312	F367B	996987	󳙻
C313	F367C	996988	󳙼
C314	F367D	996989	󳙽
D: Parts of the body    
D1	F367E	996990	󳙾
D1A	F367F	996991	󳙿
D2	F3680	996992	󳚀
D2A	F3681	996993	󳚁
D3	F3682	996994	󳚂
D3A	F3683	996995	󳚃
D3B	F3684	996996	󳚄
D4	F3685	996997	󳚅
D5	F3686	996998	󳚆
D6	F3687	996999	󳚇
D6A	F3688	997000	󳚈
D7	F3689	997001	󳚉
D7A	F368A	997002	󳚊
D7B	F368B	997003	󳚋
D7C	F368C	997004	󳚌
D7D	F368D	997005	󳚍
D8	F368E	997006	󳚎
D8A	F368F	997007	󳚏
D8B	F3690	997008	󳚐
D8C	F3691	997009	󳚑
D8D	F3692	997010	󳚒
D9	F3693	997011	󳚓
D9A	F3694	997012	󳚔
D10	F3695	997013	󳚕
D10A	F3696	997014	󳚖
D10B	F3697	997015	󳚗
D11	F3698	997016	󳚘
D12	F3699	997017	󳚙
D13	F369A	997018	󳚚
D14	F369B	997019	󳚛
D15	F369C	997020	󳚜
D16	F369D	997021	󳚝
D17	F369E	997022	󳚞
D18	F369F	997023	󳚟
D19	F36A0	997024	󳚠
D20	F36A1	997025	󳚡
D21	F36A2	997026	󳚢
D21A	F36A3	997027	󳚣
D22	F36A4	997028	󳚤
D22A	F36A5	997029	󳚥
D22B	F36A6	997030	󳚦
D23	F36A7	997031	󳚧
D23A	F36A8	997032	󳚨
D23B	F36A9	997033	󳚩
D24	F36AA	997034	󳚪
D25	F36AB	997035	󳚫
D26	F36AC	997036	󳚬
D26A	F36AD	997037	󳚭
D26B	F36AE	997038	󳚮
D27	F36AF	997039	󳚯
D27A	F36B0	997040	󳚰
D28	F36B1	997041	󳚱
D28A	F36B2	997042	󳚲
D29	F36B3	997043	󳚳
D30	F36B4	997044	󳚴
D31	F36B5	997045	󳚵
D31A	F36B6	997046	󳚶
D32	F36B7	997047	󳚷
D32A	F36B8	997048	󳚸
D32B	F36B9	997049	󳚹
D32C	F36BA	997050	󳚺
D32D	F36BB	997051	󳚻
D33	F36BC	997052	󳚼
D33A	F36BD	997053	󳚽
D33B	F36BE	997054	󳚾
D33C	F36BF	997055	󳚿
D34	F36C0	997056	󳛀
D34A	F36C1	997057	󳛁
D34B	F36C2	997058	󳛂
D34C	F36C3	997059	󳛃
D35	F36C4	997060	󳛄
D35A	F36C5	997061	󳛅
D36	F36C6	997062	󳛆
D37	F36C7	997063	󳛇
D38	F36C8	997064	󳛈
D39	F36C9	997065	󳛉
D40	F36CA	997066	󳛊
D41	F36CB	997067	󳛋
D42	F36CC	997068	󳛌
D43	F36CD	997069	󳛍
D44	F36CE	997070	󳛎
D45	F36CF	997071	󳛏
D46	F36D0	997072	󳛐
D46A	F36D1	997073	󳛑
D46B	F36D2	997074	󳛒
D46C	F36D3	997075	󳛓
D46D	F36D4	997076	󳛔
D47	F36D5	997077	󳛕
D47A	F36D6	997078	󳛖
D48	F36D7	997079	󳛗
D48A	F36D8	997080	󳛘
D49	F36D9	997081	󳛙
D50	F36DA	997082	󳛚
D50A	F36DB	997083	󳛛
D50B	F36DC	997084	󳛜
D50C	F36DD	997085	󳛝
D50D	F36DE	997086	󳛞
D50E	F36DF	997087	󳛟
D50F	F36E0	997088	󳛠
D50G	F36E1	997089	󳛡
