 № 	English 	Chuvash 	Aryan		Turkmen 	Yakut 	Tuvan 	Khakas 	Standard Altai 	Tatar 	Bashkir 	Karachay-Balkar 	Kazakh 	Kyrgyz 	Uzbek 	Uyghur 	Turkmen 	Azerbaijani 	Turkish 	Crimean Tatar 	Karakhanid
84	wing 	çунат 	qwingas!! кан~qwan!	~	ganat 	кынат 	чалгын 	ханат 	канат 	канат 	ҡанат 	къанат 	қанат 	канат 	qanot 	qanat 	ganat 	qanad 	kanat 	qanat 	قَنَتْ‎ (qanat)
85	belly 	хырăм 	𓄡 črěvo coeur-sack!	🗸<	garyn 	ис 	ижин, хырын 	харын, icтi 	карын 	эч, корсак 	ҡорһаҡ 	къарын 	қарын, іш 	карын, ич, курсак 	qorin 	qorsaq 	garyn 	qarın 	karın, kursak (maw, stomach) 	qursaq, qarın 	قَرِنْ‎ (qarïn)
86	guts 	пыршă 	bags+ sacks	🗸	içege 	оһоҕос 	шөйүндү 	iчеге 	ичеге 	эчәк 	эсәк 	ичеги, чеги 	iшек 	ичеги 	ichak 	üchey 	içege 	bağırsaq, içalat 	bağırsak 	iç, bağırsaq 	بَغِرْسُقْ‎ (baɣïrsuq)
87	neck 	мăй 	neck nɪkɪmna  моюн <<		boýun 	моонньу, моой 	моюн 	мойын 	мойын 	муен 	муйын 	боюн 	мойын 	моюн 	boʻyin 	boyun 	boýun 	boyun 	boyun 	boyun 	بُيِنْ‎ (boyïn)
88	back 	çурăм 	ARC!	🗸🗸	arka, yagyrny 	кэлин, арҕа 	оорга 	уча, арға, пiл 	бел 	арка 	арҡа 	сырт 	арқа 	арка 	orqa 	dümbe, arqa 	arka, yagyrny 	arxa, kürək 	arka, sırt, bel (waist) 	arqa, sırt 	اَرْقا‎ (arqā), اُجا‎ (učā)
89	breast 	кăкăр 	mamma chestum!	🗸	emjek 	эмиий 	эмиг 	имжек 	эмчек 	имчәк 	имсәк 	кёкюрек, ёшюн 	кеуде, көкірек, төс 	эмчек 	emchak 	emchek 	emjek 	döş 	göğüs, meme, emcek (nipple) 	köküs, kökrek 	كُكُزْ‎ (kögüz), اَمِكْ‎ (emig)
90	heart 	чĕре 	coeur сүрэх ++	🗸	ýürek 	сүрэх 	чүрек 	чӱрек 	јӱрек 	йөрәк 	йөрәк 	джюрек 	жүрек 	жүрөк 	yurak 	yürek 	ýürek 	ürək 	yürek 	yürek 	يُرَكْ‎ (yürek), كُنْكُلْ‎ (köŋül)
91	liver 	пĕвер 	bags+ liBor!	🗸	bagyr 	быар 	баар 	паар 	буур, баар 	бавыр 	бауыр 	бауур 	бауыр 	боор 	jigar 	jiger, béghir 	bagyr 	ciyər 	karaciğer, bağır (breast, bosom) 	qara ciger 	بَغِرْ‎ (baɣïr)
92	to drink 	ĕçме 	iq…make! 𓂋 Nomnom;)	½ + 🗸🗸	içmek 	ис 	ижер 	iзерге 	ич 	эчәргә 	эсеү 	ичерге 	iшу 	ичүү 	ichmoq 	ichmek 	içmek 	içmək 	içmek 	içmek 	اِجْماكْ‎ (ičmēk)
93	to eat 	çиме 	easse…make!	🗸 - 🗸🗸	iýmek 	аһаа, сиэ 	чиир 	чирге 	jи 	ашарга, җияргә, җию 	ашау 	ашаргъа 	жеу 	же 	yemoq 	yimek 	iýmek 	yemək 	yemek, aş (food) 	aşamaq 	يَيماكْ‎ (yḗmēk)
94	to bite 	çыртма 	ытыр BIT …bisser make! snack	🗸🗸	dişlemek 	ытыр 	ызырар; туткулаар 	ызырарға, тударға 	тиште 	тешләргә 	тешләү 	къабаргъа 	тiстеу 	тиште 	tishlamoq 	chishlimek 	dişlemek 	dişləmək 	ısırmak; dişlemek (bite off) 	tişlemek 	اِسِرْماقْ‎ (ïsïrmāq), تِشْلاماكْ‎ (tišlēmēk)
95	to suck 	ĕмме 	mamma	🗸🗸	emmek 	эм 	сорар, эмер (as breast) 	сорарға, эмерғе 	соор 	имәргә 	имеү 	эмерге 	ему, сору 	эмүү, соруу 	emmoq, soʻrmoq 	emmek 	emmek 	əmmək 	emmek, somurmak 	emmek 	اَمّاكْ‎ (emmēk), سُورْماقْ‎ (sōrmāq)
96	to spit 	сурма 	tüýkür…make!		tüýkürmek 	силлээ 	дүкпүрер 	тӱкӱрерғе 	тӱкӱр 	төкерергә 	төкөрөү 	тюкюрюрге 	түкiру 	түкүрүү 	tuplamoq 	tükürmek 	tüýkürmek 	tüpürmək 	tükürmek 	tükürmek 	سُذْماقْ‎ (soδmāq)
97	to vomit 	хăсма 	kotz…make! ++	🗸🗸	gusmak 	хотуолат 	кузар 	хузарға 	кус 	костырырга 	ҡоҫоу 	къусаргъа 	құсу 	кусуу 	qusmoq 	qusmak 	gusmak 	qusmaq 	kusmak 	qusmaq 	قُسْماقْ‎ (qusmāq), يَنْماقْ‎ (yanmāq)
98	to blow (as wind) 	вĕрме 	eshu,lüfle		üflemek, öwüsmek 	үр 	үрер (with mouth) ; хадыыр (wind) 	ӱрерғе (wind)  ; ӱбӱрерғе 	ӱр, сок 	өрергә 	өрөү 	урургъа 	үру, үрлеу 	үйлөө (lips) , согуу, уруу (wind) 	esmoq 	esmek 	üflemek, öwüsmek 	üfürmək 	esmek (wind) , üfürmek (mouth) 	esmek (wind) , üfürmek (mouth) 	اَسْماكْ‎ (esmēk)
99	to breathe 	сывлама 	aдем atem ++ (in)hale	🗸🗸	dem almak 	тыын 	тынар 	тынарға 	тын, тынарга 	суларга, тын алга 	тын алыу 	солургъа 	дем алу 	дем алуу 	nafas olmoq, dam chiqalmoq 	nepes alamaq 	dem almak 	nəfəs almaq 	solumak, dinlenmek (have a rest, draw breath) 	nefes almak 	تِنْماقْ‎ (tïnmāq)
100	to laugh 	кулма 	jol, күл kill;)	;)	gülmek 	күл 	каттырар 	хатхырарга, кӱлерге 	каткыр 	көлергә 	көлөү 	кюлюрге 	күлу 	күлүү, каткыруу 	kulmoq 	külmek 	gülmek 	gülmək 	gülmek 	külmek 	تِنْماقْ‎ (külmēk), قَتْغُرْماقْ‎ (qatɣurmāq)
101	to see 	курма 	eygör!	!	görmek 	көр 	көөр 	кöрерге 	кöр 	күрергә 	күреү 	кёрюрге 	көру 	көрүү 	koʻrmoq 	körmek 	görmek 	görmək 	görmek 	körmek 	كُرْماكْ‎ (körmēk)
102	to hear 	илтме 	s’Dm!	🗸🗸	eşitmek 	иһит 	дыңнаар 	истерге 	ук 	ишетергә 	ишетеү 	эшитирге 	есту 	угуу, эшитүү 	eshitmoq 	anglimaq 	eşitmek 	eşitmək 	işitmek, duymak 	eşitmek 	اَشِتْماكْ‎ (ešitmēk)
103	to know (a fact) 	пĕлме 	saba! Savoir  /  bil.dung??		bilmek 	бил 	билир 	пiлерге 	бил 	белергә 	белеү 	билирге 	бiлу 	билүү 	bilmoq 	bilmek 	bilmek 	bilmək 	bilmek 	bilmek 	بِلْماكْ‎ (bilmēk)
104	to think 	шухăшлама; шутлама (opine) 	Şün saengga think!!!	🗸🗸	pikir etmek, saýmak, üýtmek 	санаа 	бодаар; боданыр сагышсыраар (worry, think) 	сағынарға 	санан 	уйларга 	уйлау 	сагъыш этерге 	ойлау 	ойлоо 	oʻylamoq 	oylimaq, pikir qilmaq 	pikir etmek, saýmak, üýtmek 	düşünmək 	düşünmek; sanmak (suppose, opine) 	tüşünmek 	اُوماكْ‎ (ȫmēk), سَقِنْماقْ‎ (saqïnmāq)
105	to smell (sense odor) 	шăшлама (give off smell) 			ysgamak (sniff) 	сыттаа (give off smell) 	чыттаар (give off smell) 	чыстанарға (give off smell) 	[[]] 	иснәргә 	еҫкәү 	ийискерге (sniff, sense) 	иiскеу (sniff) 	жыттоо, искөө (sniff), жыт алуу (to sense), искоо (literary) 	isqamoq (sniff) 	purimaq (sniff, smell) 	ysgamak (sniff) 	iyləmək, qoxlamaq, qoxumaq 	kokmak (give off smell), koklamak (to sniff, sense) 	qoqlamaq 	يِذْلاماقْ‎ (yïδlāmāq)
106	to fear 	хăрама 	<> kerker!	🗸	gorkmak, eýmenmek 	куттан 	коргар 	хорығарға 	коркы 	куркырга 	ҡурҡыу 	къоркъаргъа 	қорқу 	коркуу 	qoʻrqmoq 	qorqmaq 	gorkmak, eýmenmek 	qorxmaq 	korkmak 	qorqmaq 	قُرْقْماقْ‎ (qorqmāq)
107	to sleep 	çывăрма 	haia, nukl, nickt	🗸	uklamak 	утуй 	удуур 	узирға 	уйукта 	йокларга 	йоҡлау 	джукъларгъа 	ұйықтау 	уктоо 	uxlamoq 	uxlimaq 	uklamak 	yatmaq 	uyumak 	yuqlamaq 	اُذٖيماقْ‎ (uδï̄māq), يَتْماقْ‎ (yatmāq)
108	to live 	пурăнма 	Yashen <<		ýaşamak 	олор, сырыт 	чурттаар 	чуртирға 	jӱр,jes 	яшәргә 	йәшәү 	джашаргъа 	жасау 	жашоо 	yashamoq 	yashimaq 	ýaşamak 	yaşamaq 	yaşamak 	yaşamaq 	يَشاماقْ‎ (yašāmāq)
109	to die 	вилме 	mör→öl? Old	~	ölmek 	өл 	өлүр 	öлерге 	öл 	үләргә 	үлеү 	ёлюрге 	өлу 	өлүү 	oʻlmoq 	ölmek 	ölmek 	ölmək 	ölmek 	ölmek 	يَشاماقْ‎ (ölmēk), كَجْماكْ‎ (kečmēk)
110	to kill 	вĕлерме 	old! Oʻldir: al’tuer!	^	öldürmek 	өлөр 	өлүрер 	öдiрерге 	öлтӱр 	үтерергә 	үлтереү 	ёлтюрюрге 	өлтiру 	өлтүрүү 	oʻldirmoq 	öltürmek 	öldürmek 	öldürmək 	öldürmek 	öldürmek 	اُلْدُرْماكْ‎ (öldürmēk)
111	to fight 	çапăçма 	warus++	🗸	uruşmak (war) , söweşmek, göreşmek (wrestle) , 	охсус, туһун, кыргыс, сэриилэс 	демисежир, чаалажар, дайылдажыр 	кӱрезерге, харбазарға; чаалазарға (war) 	тартыжар, кӱрежер; jуулажар (war) 	сугышырга 	һуғышыу 	тюйюшюрге, джагъалашыргъа, кюреширге; уруш этерге (war) 	соғысу, ұрысу 	согушуу, урушуу 	urushmoq (at home) , qurashmoq (war) 	soqushmaq, urushmaq 	uruşmak (war) , söweşmek, göreşmek (wrestle) , 	vuruşmaq, savaşmaq, döyüşmək 	dövüşmek, savaşmak, (to battle) güreşmek (to wrestle) 	dögüşmek 	سَڤَشْماق‎ (savašmāq), جَلِشْماقْ‎ (čalïšmāq), سُنْكُشْماكْ‎ (süŋüšmēk), اُرُشماقْ‎ (urušmāq)
112	to hunt (transitive) 	тытма çӳре 	abala- 		awlamak 	бултаа 	аңнаар, аңныыр 	ацнирға 	анда,añuulaa 	ауларга 	аулау 	ууларгъа, уугъа барыргъа 	аулау 	аң уулоо 	ovlamoq 	owlimaq 	awlamak 	ovlamaq 	avlamak 	avlamaq 	اَڤْلاماقْ‎ (avlāmāq)
113	to hit 	çапма, шаккама 	beatle, charge	🗸🗸	patlamak; urmak (beat) 	оҕус, сырбат 	кагар, согар, шанчар 	cабарға, теерге, урунарға 	сок 	сугарга, бәрергә 	һуғыу 	урургъа 	ұру, соғу 	уруу, согуу 	urmoq 	urmaq 	patlamak; urmak (beat) 	vurmaq 	vurmak; çarpmak, sokmak (to sting) 	urmaq 	اُرْماقْ‎ (urmāq), قَقْماقْ‎ (qaqmāq)
114	to cut 	касма 	Кес ~ cut	🗸~	kesmek 	кыс, быс 	кезер 	кизерге 	кес 	кисәргә 	киҫеү 	кесерге 	кесу 	кесүү 	kesmoq 	kesmek 	kesmek 	kəsmək 	kesmek, biçmek 	kesmek 	كَسْماكْ‎ (kesmēk), بِجْماقْ‎ (bïčmāq), قِيْماقْ‎ (qïymāq), اُورْماقْ‎ (ormāq)
115	to split 	пайлама, уйăрма 	yaw!	<	ýarylmak 	хайыт 	чарар, оондактаар; 	чарарға, оодарға (wood) 	оот, jар 	ярырга 	ярыу 	джарыргъа 	жару 	бөлүү, ажыратуу 	yormoq 	yarmaq 	ýarylmak 	yarmaq 	bölmek, yarmak 	yarmaq 	يَرْماقْ‎ (yarmāq), يَرْماكْ‎ (yermēk), اَذِرْماقْ‎ (aδïrmāq), سُكْماكْ‎ (sökmēk)
116	to stab (or stick) 	чикме, тирме 	Bat! <> beat, push		pyçaklamak, naýzalamak 	батары саай 	бижектээр, шанчар, шиштээр 	сазарға 	сай, сайар,çïnçe 	чәнчергә 	сәнсеү, ҡаҙау 	чанчыргъа, сугъаргъа 	сұғу, қадау, шаншу 	саюу, матыруу 	sanchmoq, tiqmoq 	tiqmaq, sanjimaq, pichaqlimaq 	pyçaklamak, naýzalamak 	sancmaq, batırmaq, soxmaq 	bıçaklamak, batırmak, sancı (pain) 	soqmaq 	سَنْجْماقْ‎ (sančmāq), سُقْماق‎ (suqmāq)
117	to scratch (a cat) 	чăрмалама, черме, шăйăрма 	Dyrna.çakla		dyrnaçaklamak 	тарбаа, тыҥырахтаа 	дырбактаар 	тырбахтирға 	тырма 	тырнарга 	тырнау 	тырнаргъа 	тырнау 	тырмоо 	tirnamoq 	tirnaqlimaq 	dyrnaçaklamak 	cızmaq, dırnaqlamaq 	tırmalamak, çizmek (scratch, draw) 	tırnamaq 	قَشٖيماقْ‎ (qašï̄māq), اَزْماكْ‎ (ezmēk)
118	to dig 	алтма, чавма, чакалама, чавалама, чавса кăларма 	Kaspian, kratz, carve	🗸~	gazmak 	хас 	казар 	хазарға 	кас 	казырга 	ҡаҙыу 	къазаргъа 	қазу 	казуу 	qazimoq 	kolimaq; qazmaq 	gazmak 	qazmaq 	kazmak 	qazmaq 	قَزْماقْ‎ (qazmāq), قَزٖيماقْ‎ (qazï̄māq), اُشَماكْ‎ (üšēmēk), اُنْكْماكْ‎ (üŋmēk)
119	to swim 	ишме 	<> juice!	<~	ýüzmek 	уһун, харбаа (Even?) 	эштир 	чӱзерге 	эжин,jüsü 	йөзәргә 	йөҙөү 	джюзерге 	жүзу 	сүзүү 	suzmoq 	(su) üzmek 	ýüzmek 	üzmək 	yüzmek, süzülmek (glide) 	yaldamaq 	يُزْماكْ‎ (yüzmēk), جَبْماقْ‎ (čapmāq)
120	to fly 	вĕçме 	(fl)UG! Off	!	uçmak 	көт 	ужар 	учугарға 	уч 	очарга 	осоу 	учаргъа 	ұшу 	учуу 	uchmoq 	uchmaq 	uçmak 	uçmaq 	uçmak 	uçmaq 	اُجْماقْ‎ (učmāq), تَنْكْماكْ‎ (teŋmēk)
121	to walk 	утма, çӳреме 	jire++	🗸🗸🗸	ýöremek, barmak 	бар, хаамп 	баар; чоруур (go) 	парарға, чöрерге 	бар 	барырга, йөрергә, атлау (stride) 	атлау 	барыргъа, джюрюрге 	бару, жүру 	баcуу, жүрүү 	yurmoq, bormoq, kezmoq 	barmaq, yürmek 	ýöremek, barmak 	gəzmək, yerimək 	yürümek, varmak, (reach, arrive) basmak (to step) 	yürmek 	يُرٖيماقْ‎ (yorï̄māq)
122	to come 	килме, пыма 	kel,ko’mak ++	🗸	gelmek 	кэл 	келир 	килерге 	кел 	килергә 	килеү 	келирге 	келу 	келүү 	kelmoq 	kelmek 	gelmek 	gəlmək 	gelmek 	kelmek 	كَلماكْ‎ (kelmēk)
123	to lie (as on one's side) 	выртма 	shut, jute?		ýatmak, uzanmak 	сыт 	чыдар 	чадарға 	jaт, jиадып jaт 	ятарга 	ятыу 	джатаргъа 	жату 	жатуу 	yotmoq 	yatmaq 	ýatmak, uzanmak 	uzanmaq, yatmaq 	yatmak, uzanmak 	yatmaq, uzanmaq 	يَتْماقْ‎ (yatmāq)
124	to sit 	ларма 	<<>> (s)ottur!		oturmak 	олор 	олурар 	одырарға 	отур 	утырырга 	ултырыу 	олтурургъа 	отыру 	отуруу 	oʻtirmoq 	oltarmaq 	oturmak 	oturmaq 	oturmak 	oturmaq 	اُلْتُرْماقْ‎ (olturmāq)
125	to stand 	тăма 	Dura, turm!! ++	🗸<<	durmak 	тур 	турар 	турарға 	тур 	торырга 	тороу 	сирелирге, сюелирге 	тұру 	туруу 	turmoq 	turmaq 	durmak 	durmaq 	durmak 	turmaq 	تُرْماقْ‎ (turmāq)
126	to turn (change direction) 	пăрма, çавăрма 	turn.make  бур+dön QED	🗸🗸	dönmek 	эргит, эрий 	ээр, эргилдирер 	айлан(дыр)арға, айландыры бызарға 	бурыл 	борырга 	боролоу 	бурургъа 	бұру, бұрылу 	буруу, бурулуу 	burmoq 	burimaq 	dönmek 	dönmək 	dönmek, burmak (to twist) 	burulmaq 	اَڤُرْماكْ‎ (evürmēk), جَڤُرْماكْ‎ (čevürmēk), تَڤُرْماكْ‎ (tevürmēk)
127	to fall (as in drop) 	тӳнме, такăнма; ӳкме 	dussel, kill <<	<~	ýykylmak 	түс 	дүжер 	тӱзерге 	тюш, дьыгыл 	төшәргә, егылырга 	төшөү 	тюшерге 	жауу, жығылу, құлау 	жыгылуу, түшүү 	tushmoq, yiqilmoq 	jiqilmaq,chüshmek 	ýykylmak 	düşmək 	düşmek, yıkılmak (collapse) 	tüşmek 	تُشْماكْ‎ (tüšmēk), اُجْماقْ‎ (učmāq)
128	to give 	пама 	fair, dar, poner	<~	bermek 	биэр 	бээр 	пирерге 	бер 	бирергә 	биреү 	берирге 	беру 	берүү 	bermoq 	bermek 	bermek 	vermək 	vermek 	bermek 	بِيرْماكْ‎ (bḗrmēk)
129	to hold (in one's hand) 	тытма 	grab++ tut? Total?		tutmak 	тут 	тудар 	тударға 	тут 	тотарга 	тотоу 	тутаргъа 	тұту, ұстау 	кармоо, тутуу 	tutmoq 	tutmaq 	tutmak 	tutmaq 	tutmak 	tutmaq 	تُتْماقْ‎ (tutmāq)
130	to squeeze 	хĕсме, чăмăртама, хĕстерме, пăчăртама 	sqy.ez	🗸	sykmak 	ык 	кызар 	хызарға 	сыгар, кыза тудар 	кысарга 	ҡыҫыу 	къысаргъа 	қысуу 	сыгуу 	siqmoq, qismoq 	siqmaq, qismaq 	sykmak 	sıxmaq 	sıkmak, kısmak (throttle, choke) 	sıqmaq 	سِقْماقْ‎ (sïkmāq)
131	to rub 	сăтăрма, сĕрме 	oýka<>eyes qed	🗸<	oýkamak, sürtenmek 	сот (eyes) ; аал 	дүрбүүр, өгээр 	чызарға 	дьыжип сыймаар 	ышкырга, уарга (eyes) 	ышҡыу 	ышыргъа 	ысқылау 	сүртүү, сүйкөө, ушалоо 	ishqalamoq; surtmoq (as cream) 	sürkimek, ugulumaq 	oýkamak, sürtenmek 	sürtmək 	ovmak, sürtmek 	sürtmek 	سُرْتْماكْ‎ (sürtmēk), تُرْتْماكْ‎ (türtmēk), يَقْماقْ‎ (yaqmāq)
132	to wash 	çума 	jew!		ýuwmak 	сууй 	чуур 	чуурға 	jун,јуу 	юарга 	йыуыу 	джууаргъа 	жуу 	жуу 	yuvmoq 	juymaq 	ýuwmak 	yumaq 	yıkamak, yumak (dialectal) 	yuvmaq	
133	to wipe 	шăлма 	wish+  awʊ- fu  super+ sauber++	🗸🗸	süpürmek 	сот 	чодар; аштаар (clean up) 	чызарға 	арлаар, арчып турар,сӱртӱ 	сөртергә 	һөртөү 	сюртерге 	сүрту 	аарчуу, сүртүү 	artmoq 	sürtmek, éritmaq 	süpürmek 	silmək 	silmek, süpürmek (sweep), sürtmek (rub) 	silmek	
134	to pull 	туртма; сĕтĕрме (drag) 	awʊ-  tau/tract!	<	dartmak, çekmek 	тарт 	тыртар 	сöртирге, тартарға 	тарт, чире, чöй 	тартырга 	тартыу 	тартаргъа, тартыргъа 	тарту 	тартуу, чоюу 	choʻzmoq, tortmoq 	tartmaq 	dartmak, çekmek 	çəkmək 	çekmek, tartmak (to weigh) 	çekmek	
135	to push 	тĕкме, тĕртме 	Track, Tata <> tau? Itar<		itmek 	үт, ас 	идер 	iдерге, сазарға 	етер] 	этәргә 	этеү 	теберирге, тюртерге 	итеру, түрту 	түртүү 	itarmoq, turtmoq 	ishtermek 	itmek 	itələmək 	itmek, tepmek (kick) 	itemek	
136	to throw 	ывăтма, утма, пăрахма 	dash? Test? Thrush<		atmak 	бырах; кэбис; тамнаа (cast) 	октаар, дажаар 	тастирға, силерге 	ташта 	ташларга 	ташлау 	атаргъа 	тастау 	ыргытуу, таштоо 	otmoq (stone) ; tashlamoq (dice) 	tashlimaq, atmaq 	atmak 	atmaq 	atmak, bırakmak (to let go) 	atmaq	
137	to tie 	кăкарма, çыхма, сыпма 	bügl;)	<	baglamak 	баай 	баглаар 	палғирға 	буулаа 	бәйләргә 	бәйләү 	байларгъа 	байлау 	байлоо 	bogʻlamoq 	baghlimaq 	baglamak 	bağlamaq 	bağlamak 	bağlamaq	
138	to sew 	çĕлеме; тĕрлеме (knit) 	Tack! Stick ++	🗸~	tikmek 	тик 	даараар 	тiгерге 	кöктö, шиде,tége 	тегәргә 	тегеү 	тигерге 	тiгу 	тигүү 	tikmoq 	tikmek 	tikmek 	tikmək 	dikmek 	tikmek	
139	to count 	шутлама 	Sana ∑ coundo ++ 	🗸🗸	sanamak 	аах, ахсаанна аах 	санаар 	санирға 	тооло, чотто,саны 	санарга 	һанау 	санаргъа 	санау, есептеу 	саноо, эсептөө 	sanamoq 	sanimaq 	sanamak 	saymaq 	saymak 	saymaq	
140	to say 	теме; калама 	say~ zähl ~count ~сана total !!	~	diýmek 	эт, диэ 	чугаалар, сөглээр, дээр 	чоохтирға, чохтанарға 	айт 	әйтергә 	әйтеү 	айтыргъа, дерге 	айту, деу 	айтуу, деш 	aytmoq; demoq (pronounce) 	démek, éytmaq 	diýmek 	demək 	demek, söylemek 	demek	
141	to sing 	юрлама 	say~söy~sell! Syra𓇗 chmer𓇗! 	🗸🗸 𓇗 	saýramak 	ыллаа 	ырлаар 	ырлирға, сарнирға 	кожондо, сарында 	җырларга 	йырлау 	джырларгъа 	жырлау, ән айту 	ырдоо 	ashula aytmoq, kuylamoq 	naxsha étmaq, sayrimaq 	saýramak 	oxumaq 	söylemek, ötmek (for birds) 	yırlamaq	
142	to play 	выльама 	𓏠! joý-n-m-k / g-m-n  	🗸<	oýnamak 	оонньоо 	ойнаар 	ойнирға 	ойно 	уйнарга 	уйнау 	ойнаргъа 	ойнау 	ойноо 	oʻynamoq 	oynimaq 	oýnamak 	oynamaq 	oynamak 	oynamaq	
143	to float 	ишме (?) 	Fließ, ýüz … pildi	🗸<	ýüzmek 	уһун (as of wood) 	салдаар 	чӱзерге, ағарға 	јӱс 	йөзәргә 	йөҙөү 	джюзерге 	жүзу 	калкуу, cүзүү 	suzmoq 	lepildimek, leylimek, üzmek 	ýüzmek 	üzmək 	yüzmek, süzülmek (glide in water or air)		
144	to flow 	юхма 	aqua++	🗸~	akmak 	сүүр 	агар (river) ; төктүр (tears) 	ағарға 	ак 	агарга 	ағыу 	агъаргъа 	ағу 	агуу 	oqmoq 	aqmaq 	akmak 	axmaq 	akmak 	aqmaq	
145	to freeze 	шăнма 	settle--		şatlamak, doňdurmak 	тоҥ 	доңар 	тоорға 	чарча, тон 	өшергә, туңырга 	өшөү 	юшюрге, бузларгъа 	үсу, тоңу 	тоңуу (with ice) , үшүү (feel cold) 	muzlamoq, toʻngmoq 	tonglimaq 	şatlamak, doňdurmak 	donmaq 	donmak, üşümek (feel cold) 	buzlanmaq	
146	to swell 	шыçма 	шиши swell!!	<	çişmek 	иһэн таҕыс, ис, көбеө 	ыжар, дөртеер, хапыяр (face) 	сiзерге, кöберге 	сеш 	шешәргә 	шешеү 	кёберге 	iсiп-кебу, iсiну, ісу 	шишүү, көбүү 	shishmoq 	qaparmaq 	çişmek 	şişmək 	şişmek, kabarmak, köpürmek (to foam, bubble) 	şişmek	
147	sun 	хĕвел 	Gün šun ʃiwun SUN / HEL 	🗸🗸🗸	gün 	күн 	хүн 	кӱн 	кӱн 	кояш 	ҡояш 	кюн 	күн 	күн 	quyosh, kun 	kün 	gün 	gün, günəş 	güneş, gün (day) 	küneş 	كُنْ‎ (kün)
148	moon 	уйăх 	lun al.ай moon ma.ай biga:god!?	🗸 AI Ia al.aun	aý 	ый 	ай 	ай 	ай 	ай 	ай 	ай 	ай 	ай 	oy 	ay 	aý 	ay 	ay 	ay 	اايْ‎ (āy)
149	star 	çăлтăр 	<> gild! Gold, glitter	~	ýyldyz 	сулус 	сылдыс 	чылтыс 	jылтыс 	йолдыз 	йондоҙ 	джулдуз 	жұлдыз 	жылдыз 	yulduz 	yultuz 	ýyldyz 	ulduz 	yıldız 	yıldız 	يُلْدُزْ‎ (yulduz)
150	water 	шыв 	mwuca suwater <> 𓋴𓅨𓂋 水 shuǐ!!	🗸<	suw 	уу 	суг 	суғ 	суу 	су 	һыу 	суу 	су 	суу 	suv 	su 	suw 	su 	su 	suv 	سُوڤْ‎ (sūv)
151	rain 	çумăр 	yaqua	<	ýağış 	самыыр, ардах 	чаъс 	наңмыр 	jaaш, jaнмыр 	яңгыр 	ямгыр 	джангур 	жаңбыр, жауын 	жамгыр, жаан 	yomgʻir 	yamghur 	ýağış 	yağış 	yağmur 	yağmur 	يَغْمُرْ‎ (yaɣmur)
152	river 	çырма, шыв, юханшыв 	Ideriyad bhitra bira kawa aqua 	<	derýa 	өрүс 	хем 	суғ 	суу 	елга 	йылға 	cуу, къобан (Karachay) , черек (Balkar) 	өзен 	дарыя, өзөн 	daryo 	deriya 	derýa 	çay 	ırmak 	özen, neer 	اُكُزْ‎ (ögüz)
153	lake 	кӳлĕ 	Kuhle!	🗸	köl 	күөл 	хөл 	кöл 	кöл 	күл 	күл 	кёл 	көл 	көл 	koʻl 	köl 	köl 	göl 	göl 	göl 	كُولْ‎ (kȫl)
154	sea (as in ocean) 	тинĕс 	DONac™	🗸	deňiz 	муора (Rus.) , байҕал 	далай (Mong.) 	талай (Mong.) 	талай,teñis (Mong.) 	диңгез 	диңгеҙ 	тенгиз 	теңiз 	деңиз 	dengiz 	déngiz 	deňiz 	dəniz 	deniz 	deñiz 	تَنْكِزْ‎ (teŋiz), كُولْ‎ (kȫl)
155	salt 	тăвар 	Thyssand? <> tozan 1000-sand!	🗸	duz 	туус 	дус 	тус 	тус 	тоз 	тоҙ 	туз 	тұз 	туз 	tuz 	tuz 	duz 	duz 	tuz 	tuz 	تُوزْ‎ (tūz)
156	stone 	чул 	Dash T-s / s-t ++	🗸🗸🗸	daş 	таас 	даш 	тас 	таш 	таш 	таш 	таш 	тас 	таш 	tosh 	tash 	daş 	daş 	taş 	taş 	تاشْ‎ (tāš)
157	sand 	хăйăр 	Krüm.el ++	🗸	gum; çäge 	кумах 	кум; элезин (Mong) 	хум 	кумак, сай 	ком 	ҡом 	къум, юзмез (Balkar) 	құм 	кум 	qum 	qum 	gum; çäge 	qum 	kum 	qum 	قُمْ‎ (qum)
158	dust 	тусан 	tozan Dust ++  çaň Sand	🗸🗸	çaň, toz, tozan 	быыл (Rus.) 	доозун 	тозын 	тоозыны 	тузан 	саң, туҙан 	букъу 	тозан, шаң 	чаң, тоз 	chang 	[[]] 	çaň, toz, tozan 	toz 	toz 	toz 	تُوزْ‎ (tōz), تُبْراقْ‎ (toprāq)
159	earth (as in soil) 	çĕр, тăпра 	Terra +++	🗸	toprak 	cир, буор (soil) 	довурак, хөрзүн 	тобырах, чир 	тобрак 	җир, туфрак 	тупраҡ 	топуракъ 	топырақ 	топурак 	tuproq 	topa 	toprak 	torpaq 	toprak, yer (ground) 	topraq 	تُبْراقْ‎ (toprāq), يِيرْ‎ (yḗr)
160	cloud 	пĕлĕт 	Pquloud!! <<	🗸	bulut 	былыт 	булут 	пулут 	булут 	болыт 	болот 	булут 	бұлт 	булут 	bulut 	bulut 	bulut 	bulud 	bulut 	bulut 	بُلِتْ‎ (bulït)
