 № 	English 	Aryan		Telugu 	Tamil 	Malayalam 	Kannada 	Tulu 	Gondi 	Konda-Dora 	Brahui
55	seed 	vita	~+	విత్తనం (vittanaM) 	விதை (vithai) 	വിത്ത് (/ʋit̪t̪ɨ̆/), കുരു (/kuɾu/), അരി (/aɾi/) 	ಬಿತ್ತು (bittu) 	 	 	 	
56	leaf 	இலை (ilai) 	~+	ఆకు (āku) 	இலை (ilai) 	ഇല (/ila/), ഓല (/oːla/) 	ಎಲೆ (ele) 	 	 	 	
57	root 	వేరు (vēru)[t] 	~+ <<	వేరు (vēru) 	வேர் (vēr) 	വേര് (/ʋeːɾɨ̆/) 	ಬೇರು (bēru) 	 	 	 	 (bex)
58	bark (of tree) 	బెరడు (beraḍu) 	~+	బెరడు (beraḍu) 	பட்டை (pattai) 	മരത്തൊലി (/maɾat̪t̪oli/), പട്ട (/paʈʈa/) 	ತೊಗಟೆ (togaṭe) 	 	 	 	
59	flower 	పువ్వు (puvvu), పుష్పము (puṣpamu) 	~+	పువ్వు (puvvu), పుష్పము (puṣpamu) 	பூ (pū), மலர் (malar) 	പൂവ് (/puːʋɨ̆/), പൂ (/puː/) 	ಹೂವು (hūvu) 	 	 	 	
60	grass 	గడ్డి (gaḍḍi) 	~+	గడ్డి (gaḍḍi) 	புல் (pul) 	പുല്ല് (/pullɨ̆/), പുൽ- (/pul-/), പോച്ച (/poːt͡ʃt͡ʃa/) 	ಹುಲ್ಲು (hullu) 	 	 	 	 (bey)
61	rope 	tau!	~+	తాడు (tāḍu), మోకు (mōku) 	கயிறு (kayiṟu) 	കയറ് (/kajaɾɨ̆/), വള്ളി (/ʋaɭɭi/) (also vine) 	ನೇಣು (nēṇu) 	 	 	 	 (cvit)
62	skin (of a person) 	?		తోలు (tōlu), చర్మము(carmamu) 	தோல் (tōl) 	തൊലി (/t̪oli/), തോല് (/t̪oːlɨ̆/) (hide), തോൽ (/t̪oːl/) (hide) 	ತೊಗಲು (togalu) 	 	 	 	
63	meat (as in flesh) 	mamf;)	~+	మాంసం (māMsaM) 	கறி (kaRi) 	ഇറച്ചി (/irat͡ʃt͡ʃi/) 	ಬಾಡು (bāḍu) 	 	 	 	
64	blood 			రక్తము (raktamu), నెత్తురు (netturu) 	குருதி (kuruthi) 	ചോര (/t͡ʃoːɾa/) 	ನೆತ್ತರು (nettaru) 	 	 	 	 (ditar)
65	bone 			ఎముక (emuka), బొమికె (bomike), బొక్క (bokka) 	எலும்பு (elumpu) 	എല്ല് (/ellɨ̆/) 	ಎಲುಬು (elabu) 	 	 	 	
66	fat (noun) 			కొవ్వు (kovvu) 	கொழுப்பு (koluppu) 	കൊഴുപ്പ് (/koɻuppɨ̆/) 	ಕೊಬ್ಬು (kobbu) 	 	 	 	
67	egg 	@muth	~+	గుడ్డు (guḍḍu) 	முட்டை (muṭṭai) 	മുട്ട (/muʈʈa/) 	ಮೊಟ್ಟೆ (moṭṭe) 	 	 	 	
68	horn 		!?	కొమ్ము (kommu) 	கொம்பு (kompu) 	കൊമ്പ് (/kompɨ̆/) 	ಕೊಂಬು (koṃbu) 	 	 	 	 (margh)
69	tail 		
	~?	తోక (tōka) 	வால் (vāl) 	വാല് (/ʋaːlɨ̆/), വാൽ- (/ʋaːl-/) 	ಬಾಲ (bala), ತೋಕೆ (tōke) 	 	 	 	
